District,Year,Yield,Rainfall,Temperature,Humidity,Sunlight,Soil_Moisture,Soil_Type,Pest_Risk,PFJ_Policy,Yield_Lag1,Growing_Degree_Days,Water_Availability,Climate_Stress,Moisture_Temp_Ratio,Rainfall_per_Sun,Years_Since_PFJ,Yield_Change,Yield_Growth_Rate
Savelugu/Nanton,2014,1.28,554.86,27.989019607843137,74.39228758169935,18.79437908496732,0.5107843137254903,Savanna Ochrosol,0,0,1.29,526.0362447263873,283.41378431372556,0.37124513004745546,0.017619923703363006,28.031189946310764,0,-0.010000000000000009,-0.007745933384972896
Sawla/Tuna/Kalba,2014,1.63,498.59,27.598366013071896,73.67339869281047,18.76666666666667,0.5660130718954248,Savanna Ochrosol,0,0,1.82,517.9293355119827,282.2084575163399,0.36958765097334534,0.0197917976025871,25.22377740303541,0,-0.19000000000000017,-0.1043382756727074
Sefwi Wiawso,2014,1.2,950.22,25.094771241830067,89.3570588235294,16.022287581699345,0.7686274509803921,Forest Ochrosol,0,0,1.47,402.0756416335597,730.3651764705882,0.2777289518779165,0.02945522855353788,55.82210942209561,0,-0.27,-0.18354860639021078
Sekondi Takoradi,2014,1.05,867.54,25.68006535947713,86.90464052287581,16.516862745098038,0.7387581699346405,Forest Ochrosol,0,0,1.1,424.15411482763045,640.902262745098,0.2921354914453497,0.027689518746708143,49.52599176143996,0,-0.050000000000000044,-0.0454132606721163
Sekyere Afram Plains,2014,1.4,687.13,25.801830065359475,83.04254901960785,17.55333333333333,0.611437908496732,Forest Ochrosol,0,0,1.2,452.9081237472766,420.13733006535944,0.3070091324733581,0.022813289503204347,37.03539346029465,0,0.19999999999999996,0.1665278934221482
Sekyere Central,2014,1.4,687.13,25.801830065359475,83.04254901960785,16.47751633986928,0.611437908496732,Forest Ochrosol,0,0,1.4,425.1500765004912,420.13733006535944,0.3070091324733581,0.022813289503204347,39.31508268326066,0,0.0,0.0
Sekyere East,2014,1.9,687.13,25.801830065359475,83.04254901960785,16.47751633986928,0.611437908496732,Forest Ochrosol,0,0,1.8,425.1500765004912,420.13733006535944,0.3070091324733581,0.022813289503204347,39.31508268326066,0,0.09999999999999987,0.05552470849528033
Sekyere South,2014,1.3,687.13,25.801830065359475,83.04254901960785,16.47751633986928,0.611437908496732,Forest Ochrosol,0,0,1.3,425.1500765004912,420.13733006535944,0.3070091324733581,0.022813289503204347,39.31508268326066,0,0.0,0.0
Sene,2014,1.77,723.33,27.07862745098039,79.74098039215687,17.734771241830067,0.5894117647058823,Forest Ochrosol,0,0,1.77,480.23326338587725,426.33921176470585,0.33537650050148254,0.020991473523229585,38.60895821268341,0,0.0,0.0
Shama,2014,1.05,867.54,25.68006535947713,86.90464052287581,15.692745098039214,0.7387581699346405,Forest Ochrosol,0,0,1.1,402.99071978726136,640.902262745098,0.2921354914453497,0.027689518746708143,51.97108054455969,0,-0.050000000000000044,-0.0454132606721163
Sissala East,2014,2.96,629.07,28.416470588235292,69.78581699346405,20.085098039215687,0.4984967320261437,Savanna Ochrosol,0,0,3.15,570.7475976931948,313.58933921568627,0.40144299797880556,0.01694617750048881,29.834815035244667,0,-0.18999999999999995,-0.06029831799428752
Sissala West,2014,2.52,724.76,28.08797385620915,71.22300653594772,20.091045751633985,0.51,Savanna Ochrosol,0,0,2.65,564.3167678157972,369.62760000000003,0.388906183824248,0.017533019058704045,34.36339802846669,0,-0.1299999999999999,-0.049038098830629914
South Dayi,2014,1.81,536.85,26.613594771241832,80.32790849673202,17.04830065359477,0.5601960784313725,Tropical Black Earth,0,0,1.51,453.71656513306846,300.7412647058824,0.32723815555039437,0.02028696673041601,29.745182679737383,0,0.30000000000000004,0.19854401058901394
South Tongu,2014,1.5,501.11,26.572941176470582,82.70130718954248,16.873529411764707,0.638562091503268,Tropical Black Earth,0,0,1.44,448.37930449826985,319.9898496732026,0.3174734310456572,0.023159012577453512,28.036432450222147,0,0.06000000000000005,0.04163775156141573
Sunyani,2014,1.74,701.23,25.524444444444445,84.41398692810458,16.52640522875817,0.5977777777777777,Forest Ochrosol,0,0,1.78,421.8273121278141,419.1797111111111,0.29883213935358277,0.022536863270777478,40.00991594382333,0,-0.040000000000000036,-0.022459292532285253
Sunyani West,2014,1.8,701.23,25.524444444444445,84.41398692810458,16.52640522875817,0.5977777777777777,Forest Ochrosol,0,0,1.83,421.8273121278141,419.1797111111111,0.29883213935358277,0.022536863270777478,40.00991594382333,0,-0.030000000000000027,-0.016384489350081938
Tain,2014,1.9,542.42,27.12313725490196,76.4937908496732,16.52640522875817,0.5642483660130719,Forest Ochrosol,0,0,1.9,448.2479573497372,306.0595986928105,0.3500040062244076,0.020063492948843093,30.948730953109035,0,0.0,0.0
Tamale,2014,1.21,554.86,27.989019607843137,74.39228758169935,18.79437908496732,0.5107843137254903,Savanna Ochrosol,0,0,1.11,526.0362447263873,283.41378431372556,0.37124513004745546,0.017619923703363006,28.031189946310764,0,0.09999999999999987,0.09000900090008988
Tano North,2014,1.81,792.85,25.265032679738564,86.81490196078431,16.52640522875817,0.6542483660130719,Forest Ochrosol,0,0,1.85,417.5401681831774,518.720816993464,0.28770780488966696,0.0249094822759453,45.23745683450555,0,-0.040000000000000036,-0.021609940572663446
Tano South,2014,1.85,684.54,25.411633986928106,84.33045751633986,17.55333333333333,0.6189542483660131,Forest Ochrosol,0,0,1.88,446.0588819172113,423.69894117647056,0.29780262202463936,0.023434909353671634,36.89579590370104,0,-0.029999999999999805,-0.015948963317384268
Tarkwa Nsuaem,2014,1.2,862.63,25.30065359477124,88.63803921568628,15.692745098039214,0.6983660130718955,Forest Ochrosol,0,0,1.22,397.0367076765346,602.4314738562092,0.28225353673670867,0.026553180914512926,51.67694078676894,0,-0.020000000000000018,-0.016380016380016398
Techiman,2014,2.24,593.7,26.1243137254902,80.24143790849674,17.55333333333333,0.5538562091503267,Forest Ochrosol,0,0,2.25,458.5687869281046,328.824431372549,0.3215639013543107,0.020419178702753234,31.99964067553001,0,-0.009999999999999787,-0.004442470013327315
Tema,2014,1.23,596.92,26.12934640522876,85.77169934640523,16.374771241830068,0.7824836601307189,Coastal Savannah,0,0,1.26,427.86207008415573,467.0801464052287,0.30112751740537674,0.028842702232587048,34.35556023683952,0,-0.030000000000000027,-0.0237906423473434
Tolon/Kumbungu,2014,1.58,491.25,28.364705882352943,72.33084967320262,19.02967320261438,0.4974509803921568,Savanna Ochrosol,0,0,1.49,539.7710834294503,244.37279411764703,0.38680454418242327,0.01694043803418803,24.526111586078173,0,0.09000000000000008,0.06036217303822943
Upper Denkyira East,2014,1.91,847.1899999999999,25.34921568627451,87.9037908496732,15.692745098039214,0.7141176470588235,Forest Ochrosol,0,0,1.89,397.79878019992304,604.9933294117646,0.2851308751179949,0.027102045676100046,50.75198806573244,0,0.020000000000000018,0.010576414595452152
Upper Denkyira West,2014,1.75,847.1899999999999,25.34921568627451,87.9037908496732,16.022287581699345,0.7141176470588235,Forest Ochrosol,0,0,1.7,406.1524236960143,604.9933294117646,0.2851308751179949,0.027102045676100046,49.76945642199193,0,0.050000000000000044,0.02939447383891831
Upper Manya Krobo,2014,2.05,593.88,26.49248366013072,80.62673202614378,17.00509803921569,0.6038562091503268,Forest Ochrosol,0,0,2.1,450.50728194284255,358.61812549019606,0.3245564657867913,0.02196441095011114,32.983991462113124,0,-0.050000000000000266,-0.02379819133745848
Wa,2014,1.42,638.9,27.66568627450981,73.61176470588235,20.091045751633985,0.5509803921568627,Savanna Ochrosol,0,0,1.61,555.832568691529,352.02137254901953,0.37079522758330713,0.01922090358767399,30.292476130563728,0,-0.19000000000000017,-0.11793916821849794
Wa East,2014,1.1,629.07,28.416470588235292,69.78581699346405,20.085098039215687,0.4984967320261437,Savanna Ochrosol,0,0,1.24,570.7475976931948,313.58933921568627,0.40144299797880556,0.01694617750048881,29.834815035244667,0,-0.1399999999999999,-0.11281224818694595
Wa West,2014,1.0,638.9,27.66568627450981,73.61176470588235,18.76666666666667,0.5509803921568627,Savanna Ochrosol,0,0,1.15,519.1927124183009,352.02137254901953,0.37079522758330713,0.01922090358767399,32.3220910623946,0,-0.1499999999999999,-0.13032145960034747
Wenchi,2014,1.93,593.7,26.1243137254902,80.24143790849674,16.52640522875817,0.5538562091503267,Forest Ochrosol,0,0,1.95,431.74099495066,328.824431372549,0.3215639013543107,0.020419178702753234,33.874601907858924,0,-0.020000000000000018,-0.010251153254741168
West Akim,2014,3.45,696.61,25.33372549019608,86.00738562091503,16.374771241830068,0.6522222222222221,Forest Ochrosol,0,0,3.44,414.83395960528014,454.34452222222217,0.2911675291632519,0.024767563650082147,40.093189734947366,0,0.010000000000000231,0.0029061319383900702
West Gonja,2014,1.21,491.25,28.364705882352943,72.33084967320262,19.02967320261438,0.4974509803921568,Savanna Ochrosol,0,0,1.3,539.7710834294503,244.37279411764703,0.38680454418242327,0.01694043803418803,24.526111586078173,0,-0.09000000000000008,-0.0691775557263644
West Mamprusi,2014,1.68,696.64,28.227385620915037,72.74856209150327,19.656143790849672,0.5137254901960784,Savanna Ochrosol,0,0,1.43,554.8415506044685,357.88172549019606,0.3827516743430469,0.017576854011480857,33.72555918731549,0,0.25,0.17470300489168417
Yendi,2014,1.45,646.46,27.565098039215687,77.65843137254902,18.79437908496732,0.573921568627451,Savanna Ochrosol,0,0,1.5,518.068902063309,371.01733725490203,0.35044047482538054,0.020091706593813926,32.65876627021601,0,-0.050000000000000044,-0.03331112591605599
Yilo Krobo,2014,1.9,569.24,25.984771241830067,84.27006535947712,17.00509803921569,0.6656209150326797,Forest Ochrosol,0,0,1.9,441.8735824939127,378.8980496732026,0.3047349750734307,0.024666539103391647,31.615490166183864,0,0.0,0.0
Zabzugu/Tatale,2014,1.41,683.8100000000001,27.38934640522876,76.14026143790849,18.246013071895423,0.523921568627451,Savanna Ochrosol,0,0,1.49,499.7463725404759,358.2628078431373,0.35505903006661327,0.018454865467806433,35.529956123668775,0,-0.08000000000000007,-0.05365526492287061
A.M.A,2015,1.3,516.07,26.0040522875817,86.89947712418301,16.84313725490196,0.7935947712418301,Coastal Savannah,0,0,1.34,437.9898218633859,409.5504535947713,0.29583853213192135,0.02938798824674099,28.9226043956044,0,-0.040000000000000036,-0.02982848620432516
Abura Asebu Kwamankese,2015,2.93,704.57,25.28529411764706,89.13261437908497,15.738692810457517,0.7350980392156863,Forest Ochrosol,0,0,2.2,397.9574767397155,517.9280254901961,0.280534346993428,0.027966133303494834,42.0922952573584,0,0.73,0.33166742389822806
Adaklu Anyigbe,2015,1.83,369.81,26.798496732026145,79.38150326797386,17.086928104575165,0.5379084967320261,Tropical Black Earth,0,0,1.91,457.90398697082327,198.92394117647058,0.33339133559975836,0.01935027285530557,20.4462580854985,0,-0.07999999999999985,-0.04186289900575607
Adansi North,2015,1.37,593.74,25.44986928104575,85.48660130718955,16.3843137254902,0.6575816993464052,Forest Ochrosol,0,0,1.2,416.97864257336926,390.4325581699346,0.29426372289334174,0.024861434752633544,34.15377847958493,0,0.17000000000000015,0.14154870940882613
Adansi South,2015,1.37,662.5,25.23522875816993,88.1318954248366,16.3843137254902,0.719281045751634,Forest Ochrosol,0,0,1.2,413.4619049083686,476.52369281045753,0.2831223170772843,0.02741661040510814,38.10906835100383,0,0.17000000000000015,0.14154870940882613
Adenta Madina,2015,0.65,516.07,26.0040522875817,86.89947712418301,16.84313725490196,0.7935947712418301,Coastal Savannah,0,0,0.67,437.9898218633859,409.5504535947713,0.29583853213192135,0.02938798824674099,28.9226043956044,0,-0.020000000000000018,-0.02980625931445606
Afigya Kwabre,2015,1.59,649.98,25.29647058823529,85.44137254901962,16.3843137254902,0.6458169934640523,Forest Ochrosol,0,0,1.4,414.4653102652826,419.76812941176473,0.2926430925641543,0.024559075001988392,37.38887886307241,0,0.19000000000000017,0.1356174161313349
Afram Plains,2015,2.81,439.42,27.45019607843137,76.58901960784314,17.845424836601307,0.5218954248366012,Forest Ochrosol,0,0,2.45,489.860410867615,229.3312875816993,0.35378970139296034,0.018344176728970242,23.31706521927619,0,0.3599999999999999,0.1468788249694002
Agona East,2015,2.18,614.99,25.60771241830065,87.57320261437908,16.84313725490196,0.7269934640522876,Forest Ochrosol,0,0,1.64,431.3142150454953,447.09371045751635,0.2891135429503309,0.027322659408791007,34.466472527472526,0,0.5400000000000003,0.3290676416819015
Agona West,2015,2.16,806.98,25.559019607843137,88.05444444444444,16.988692810457515,0.7719607843137255,Forest Ochrosol,0,0,1.62,434.21433265410735,622.9569137254903,0.2870044248469578,0.02906586145543407,44.86040250411479,0,0.54,0.33312769895126465
Ahafo Ano North,2015,1.37,718.83,25.324117647058824,86.53849673202615,16.03666666666667,0.6490196078431373,Forest Ochrosol,0,0,1.2,406.1144333333334,466.5347647058824,0.28929121006705544,0.024654942533872615,42.19311289375856,0,0.17000000000000015,0.14154870940882613
Ahafo Ano South,2015,1.37,649.98,25.29647058823529,85.44137254901962,16.3843137254902,0.6458169934640523,Forest Ochrosol,0,0,1.2,414.4653102652826,419.76812941176473,0.2926430925641543,0.024559075001988392,37.38887886307241,0,0.17000000000000015,0.14154870940882613
Ahanta West,2015,1.11,806.98,25.559019607843137,88.05444444444444,16.988692810457515,0.7719607843137255,Forest Ochrosol,0,0,1.13,434.21433265410735,622.9569137254903,0.2870044248469578,0.02906586145543407,44.86040250411479,0,-0.019999999999999796,-0.017683465959327852
Akatsi,2015,1.87,404.57,26.58339869281046,82.95450980392157,17.086928104575165,0.634640522875817,Tropical Black Earth,0,0,1.95,454.22862223930974,256.7565163398693,0.3166405087099768,0.023008061114718047,22.36808802804177,0,-0.07999999999999985,-0.04100461301896456
Akontombra,2015,1.18,892.27,25.065294117647056,89.71810457516341,16.03666666666667,0.7984313725490196,Forest Ochrosol,0,0,1.2,401.9637666666667,712.4163607843137,0.276298697322093,0.03063197249742352,52.37350811974173,0,-0.020000000000000018,-0.016652789342214838
Akuapim North,2015,2.81,451.85,25.981045751633985,84.35849673202614,16.84313725490196,0.6586274509803921,Forest Ochrosol,0,0,2.45,437.6023196206587,297.6008137254902,0.3043756245286125,0.024410745863714542,25.32346153846154,0,0.3599999999999999,0.1468788249694002
Akuapim South,2015,2.6,451.85,25.981045751633985,84.35849673202614,16.84313725490196,0.6586274509803921,Forest Ochrosol,0,0,2.26,437.6023196206587,297.6008137254902,0.3043756245286125,0.024410745863714542,25.32346153846154,0,0.3400000000000003,0.15037593984962422
Akyemansa,2015,2.41,662.5,25.23522875816993,88.1318954248366,16.3843137254902,0.719281045751634,Forest Ochrosol,0,0,2.1,413.4619049083686,476.52369281045753,0.2831223170772843,0.02741661040510814,38.10906835100383,0,0.31000000000000005,0.14754878629224183
Amansie Central,2015,1.48,804.72,25.21248366013072,89.08647058823529,16.3843137254902,0.7658169934640523,Forest Ochrosol,0,0,1.3,413.0892420863771,616.2682509803922,0.27986981280875384,0.029215735654567625,46.29000676742612,0,0.17999999999999994,0.13835511145272864
Amansie West,2015,2.73,733.46,25.190196078431374,87.71535947712418,16.3843137254902,0.7345098039215686,Forest Ochrosol,0,0,2.4,412.7240753556325,538.7335607843138,0.2839440230744579,0.028045219734970425,42.19090909090909,0,0.33000000000000007,0.13744273219491882
Amenfi East,2015,1.18,804.72,25.21248366013072,89.08647058823529,15.38954248366013,0.7658169934640523,Forest Ochrosol,0,0,1.2,388.00858840616854,616.2682509803922,0.27986981280875384,0.029215735654567625,49.09960121231457,0,-0.020000000000000018,-0.016652789342214838
Amenfi West,2015,1.18,892.27,25.065294117647056,89.71810457516341,15.38954248366013,0.7984313725490196,Forest Ochrosol,0,0,1.2,385.7434086889657,712.4163607843137,0.276298697322093,0.03063197249742352,54.44142207688627,0,-0.020000000000000018,-0.016652789342214838
Aowin Suaman,2015,1.18,885.8100000000001,25.13032679738562,89.46150326797385,15.38954248366013,0.7657516339869281,Forest Ochrosol,0,0,1.2,386.7442318766286,678.3104549019608,0.27780133968083776,0.02930509212244306,54.047268304354766,0,-0.020000000000000018,-0.016652789342214838
Asante Akim North,2015,1.59,435.29,27.100326797385623,77.43797385620915,16.86699346405229,0.5309803921568627,Forest Ochrosol,0,0,1.4,457.1010349651844,231.13045490196075,0.34550008707600444,0.01889587960970844,24.362800651144074,0,0.19000000000000017,0.1356174161313349
Asante Akim South,2015,1.37,593.74,25.44986928104575,85.48660130718955,16.3843137254902,0.6575816993464052,Forest Ochrosol,0,0,1.2,416.97864257336926,390.4325581699346,0.29426372289334174,0.024861434752633544,34.15377847958493,0,0.17000000000000015,0.14154870940882613
Ashaiman,2015,0.99,516.07,26.0040522875817,86.89947712418301,16.84313725490196,0.7935947712418301,Coastal Savannah,0,0,1.02,437.9898218633859,409.5504535947713,0.29583853213192135,0.02938798824674099,28.9226043956044,0,-0.030000000000000027,-0.02938295788442706
Asikuma Odoben Brakwa,2015,2.8,704.57,25.28529411764706,89.13261437908497,16.84313725490196,0.7350980392156863,Forest Ochrosol,0,0,2.1,425.88367935409457,517.9280254901961,0.280534346993428,0.027966133303494834,39.48689010989011,0,0.6999999999999997,0.3331746787244168
Assin North,2015,1.14,662.5,25.23522875816993,88.1318954248366,15.738692810457517,0.719281045751634,Forest Ochrosol,0,0,0.86,397.16951342645984,476.52369281045753,0.2831223170772843,0.02741661040510814,39.57895682189128,0,0.2799999999999999,0.3252032520325202
Assin South,2015,3.17,704.57,25.28529411764706,89.13261437908497,15.738692810457517,0.7350980392156863,Forest Ochrosol,0,0,2.38,397.9574767397155,517.9280254901961,0.280534346993428,0.027966133303494834,42.0922952573584,0,0.79,0.33179336413271737
Asunafo North,2015,1.76,718.83,25.324117647058824,86.53849673202615,16.03666666666667,0.6490196078431373,Forest Ochrosol,0,0,1.77,406.1144333333334,466.5347647058824,0.28929121006705544,0.024654942533872615,42.19311289375856,0,-0.010000000000000009,-0.005646527385657826
